Gene_Numeration,RHC3579__Epithelial___2749FE,RHC3591__Epithelial___2749FE,RHC3597__Epithelial___2749FE,RHC3599__Epithelial___2749FE,RHC3621__Epithelial___2749FE,RHC3629__Epithelial___2749FE,RHC3641__Epithelial___2749FE,RHC3836__Epithelial___2749FE,RHC3839__Epithelial___2749FE,RHC3840__Epithelial___2749FE,RHC3848__Epithelial___2749FE,RHC3849__Epithelial___2749FE,RHC3855__Epithelial___2749FE,RHC3863__Epithelial___2749FE,RHC3868__Epithelial___2749FE,RHC3870__Epithelial___2749FE,RHC3871__Epithelial___2749FE,RHC3874__Epithelial___2749FE,RHC3879__Epithelial___2749FE,RHC3881__Epithelial___2749FE,RHC3884__Epithelial___2749FE,RHC3897__Epithelial___2749FE,RHC3898__Epithelial___2749FE,RHC3902__Epithelial___2749FE,RHC3915__Epithelial___2749FE,RHC3922__Epithelial___2749FE,RHC3923__Epithelial___2749FE,RHC3901__Epithelial___2749FE,RHC3903__Epithelial___2749FE,RHC3905__Epithelial___2749FE,RHC3914__Epithelial___2749FE,RHC3947__Epithelial___2749FE,RHC4021__Epithelial___2749FE,RHC4123__Epithelial___2749FE,RHC4124__Epithelial___2749FE,RHC4131__Epithelial___2749FE,RHC4050__Epithelial___2749FE,RHC4065__Epithelial___2749FE,RHC4073__Epithelial___2749FE,RHC4859__Epithelial___2749FE,RHC4877__Epithelial___2749FE,RHC4878__Epithelial___2749FE,RHC4890__Epithelial___2749FE,RHC4902__Epithelial___2749FE,RHC4915__Epithelial___2749FE,RHC4922__Epithelial___2749FE,RHC4926__Epithelial___2749FE,RHC4931__Epithelial___2749FE,RHC4938__Epithelial___2749FE,RHC4944__Epithelial___2749FE,RHC4945__Epithelial___2749FE,RHC4947__Epithelial___2749FE,RHL2672__Epithelial___2749FE,RHL2716__Epithelial___2749FE,RHL2717__Epithelial___2749FE,RHL2723__Epithelial___2749FE,RHL2724__Epithelial___2749FE,RHL2733__Epithelial___2749FE,RHL2747__Epithelial___2749FE,RHL2758__Epithelial___2749FE,RHL2759__Epithelial___2749FE,RHL2760__NA__grey,RHL2765__Epithelial___2749FE,RHL2766__Epithelial___2749FE,RHL2769__Epithelial___2749FE,RHL2770__Epithelial___2749FE,RHL2779__Epithelial___2749FE,RHL2780__Epithelial___2749FE,RHL2781__Epithelial___2749FE,RHL2791__Epithelial___2749FE,RHC5544__Epithelial___2749FE,RHC5546__Epithelial___2749FE,RHC5549__Epithelial___2749FE,RHC5550__Epithelial___2749FE,RHC5552__Epithelial___2749FE,RHC5553__Epithelial___2749FE,RHC5554__Epithelial___2749FE,RHC5555__Epithelial___2749FE,RHC5557__Epithelial___2749FE,RHC5558__Epithelial___2749FE,RHC5566__Epithelial___2749FE,RHC5567__Epithelial___2749FE,RHC5569__Epithelial___2749FE,RHC5574__Epithelial___2749FE,RHC5575__Epithelial___2749FE,RHC5577__Epithelial___2749FE,RHC5582__Epithelial___2749FE,RHC5586__Epithelial___2749FE,RHC5592__Epithelial___2749FE,RHC5597__Epithelial___2749FE,RHC5598__Epithelial___2749FE,RHC5599__Epithelial___2749FE,RHC5610__Epithelial___2749FE,RHC5611__Epithelial___2749FE,RHC5624__Epithelial___2749FE,RHC5627__Epithelial___2749FE,RHC5629__Epithelial___2749FE,RHC5632__Epithelial___2749FE,RHC5637__Epithelial___2749FE,RHC5643__Epithelial___2749FE,RHC5647__Epithelial___2749FE,RHC5707__Epithelial___2749FE,RHC5768__Epithelial___2749FE,RHC5790__Epithelial___2749FE,RHC5815__Epithelial___2749FE,RHC5896__Epithelial___2749FE
92579_2,0,0,0,0,6.40345,65.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.729,0,0,0,0,0,0,0,0,0,0,11.7567,177.869,0,0,16.3086,0,0,198.297,9.27202,13.7523,13.8059,0,7.9519,0,71.3093,6.96419,0,0,0,0,0,0,0,0.603755,0,30.112,0,129.984,25.2873,144.715,0,6.14344,0,0,0,0,0,0,0,82.4992,103.069,56.927,0,0,0,0,0,0,0,3.19915,0,60.0615,0,108.909,0,0,0,0,3.85301,0,12.0147,0
3613_2,55.7134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.718,0,0,4.80126,0,3.14086,0,45.5687,434.843,0,0,0,111.259,0,0,0,0,0,0,0,71.2873,0,0,0,17.7188,0,0,21.1386,0,0,0,0,0,100.722,0,13.3072,0,0,0,341.345,0
2589_2,0.658277,0,59.4729,0,15.7451,62.1527,0,299.126,43.2109,0,2.36051,8.92139,0,0,186.155,0,11.8889,0,0,5.02568,347.408,66.6937,0,14.7612,46.835,76.5278,9.52601,23.0739,0.0626583,32.6658,4.91088,2.53562,39.7475,0,0,0,0,24.896,0.25871,11.5427,0,0,0,0,19.375,0,17.6678,0,1.60595,9.26891,0,0,0,7.76778,6.66401,35.4951,0,65.94,0,64.4587,0,273.48,24.4527,2.90199,63.4974,85.4759,0,0,55.4082,318.049,9.7688,0,0.652933,0,1.37648,0,3.03083,1.82571,0,0,0,0,3.48768,0,9.19255,135.459,0,55.1638,0,0,0,23.8619,0,35.5618,0,1.66886,0,0,0.640444,0,1.07051,0,0,0,175.886,0
4864_2,0,0,0,0,0,0,11.7838,0,4.58922,0,0,0.932483,0,0,0,1.3298,2.43582,0,0,0,27.8799,257.669,0,0,4.82057,0,0,0,0,0,3.96669,0,1.55161,0,3.30693,0,0,0,0,0,0,0,0,0.681659,0,0,0,0,0,0,0,10.4186,0,0,0,0,0,0,0.574397,0,0,0,0,119.646,0,25.505,0,0,0,0,917.065,29.5225,19.6524,0,347.032,0,0,20.0895,1.77095,0,0,5.44887,148.815,0,0.683249,0,0,0.449611,0,3.12494,42.9823,0,62.5685,197.538,0,5.76391,0,0,0,0,0,0,0,0,9.28071,5.71098
6563_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284111_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586975,0,0,0,0,0,0,0,2.47304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655142,0,0,0,0,0,0,0,0,0,0,0,1.55691,0,0,0,0,0,0,0,0,0,0,0
112483_2,0,0,7.30801,16.3238,0,106.812,0,240.102,22.3174,0,0,0,0,0,0,0,0,212.074,219.901,42.5366,0,4.96146,0,0,2.48805,85.636,0,63.1683,281.854,0,0,0,528.31,2.84749,0,5.21472,0,0,333.275,0,91.6846,0,0,0,0,0,94.101,0,38.3533,0,0,78.2389,0,27.7253,16.4457,9.53662,0,0,0,0,8.99325,126.792,0,6.07662,0,0,0,10.0516,9.64104,0,0,0,113.26,0,0,0,105.329,0,0,0,0,0,0,0,0,46.5776,194.744,0,0,0,71.6876,0,0,6.73947,0,0,0,0,41.9808,0,0,0,0,0,0,0
23533_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123_2,0,0,0,0,40.7106,0,0,0,0,0,0,0,66.7975,0,0,87.1609,0,0,0,0,0,31.1051,42.6604,0,0,0,0,0,25.3072,0,0,0.131421,0,0,0,0,0.453242,0,0,0,125.387,0,1.98292,0,0,0,2.42377,0,0,0,0,0,0,11.5629,0,21.8074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21281,0,0,0,1.39163,32.0262,16.2778,0,0,0,60.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9543
79672_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70465,0,0,0,0,0.728881,0,0,0,0,0,0,0,0,0,0,0,0,32.6953,0,0,0,0,0,35.1555,0,0,0,0,0,0,0,23.1414,0,0,0,0,0,0,0,0,0,1.25763,0,0,0,3.10154,0,0,0,0,0,0,0,185.905,0,0,0,0.829347,0,36.0286,0.521473,0,0,4.61612,0,0,0,0,0,0,0,0,1.09768,0,78.6977,94.3952,0,0,0,0,0.180992,0,0,0
5409_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612_2,74.3748,0,0,8.75004,0,0,0,0,2.6092,0,8.56899,0,0,22.0614,13.3875,5.97598,0,0,29.1866,30.1377,127.89,14.424,0,5.42325,21.267,655.647,0,0,29.0638,512.957,0,176.899,9.14766,26.8373,17.042,1.47232,0,0,0,0,0,0,0,0,0,0,43.2324,0,106.631,0,15.5474,0,16.5948,50.9373,0,16.836,0,0,27.7226,22.1508,13.8087,0,0,1.94272,1.87162,0,0,0,0,36.1448,0,52.527,145.223,262.321,0,286.36,74.5265,24.543,136.384,0,40.889,6.96321,0,0,0,6.55287,0,0,202.259,0,0,0,0,0,0,0,42.8915,0,31.8006,0,0,7.5467,0,0,0,0.991282
5211_2,3.18828,0,174.365,0,8.29145,6.29782,0,0,30.4595,4.14325,42.312,0,0,0,0,1.75444,0,0,72.7864,0,6.36556,0,0,0,0.705744,26.4218,96.5958,0,28.0666,38.3955,5.35129,0,0,0,0,0,0,4.16736,0,6.56207,26.2519,0,47.6133,0,21.0974,0,0,0,6.93543,0,0,0,29.9154,33.9323,31.0334,3.22897,11.1926,63.8877,4.97861,0,0,114.865,5.11433,4.74948,0,10.0011,1.38249,0,0,0,48.9685,5.53512,7.0236,56.4572,8.64028,64.6976,29.2911,0,1.70319,0,72.0334,0,21.6265,0,16.6085,3.34744,12.0288,0,0,23.9243,51.3587,6.55102,35.0859,0,5.17202,19.9517,0,3.40556,8.65481,0,11.54,2.73238,0,0,1.19766,0
641649_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9255,0,0,0,0,0,2.08684,0,0,18.0764,0,0,0,0,0,0,0,0,0,18.3844,0,0,0,0,0,0,0,0,0,0,0,0,76.0263,0,0,0,0,0,0
80162_2,2.66415,0,0,8.90732,0,0,2.47714,0,0,0,0.341269,0,60.7549,0,8.98218,0,0,15.302,0,0,0,4.18371,0,0,0,0,0,0.249981,25.1137,17.0334,39.9288,0,0,0,5.83079,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48865,824.397,0,0,0,0,0,0,178.502,0,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,11.0657,0,0,16.0012,0,0,0,5.26469,0,0,9.68043,0,0,0,0,0,0,0,0,0,3.63287,67.1465,0,0,0,0,0,0,10.6322,0,0,0,0
6647_2,340.578,58.6487,240.03,709.22,168.814,919.347,181.475,399.817,307.055,50.7972,4.84209,21.4802,532.319,6.82103,29.173,17.597,130.959,19.1249,558.319,201.855,123.075,19.2958,703.195,113.917,98.4837,223.396,17.263,518.383,1032.12,443.089,196.246,162.654,226.133,20.4389,27.5416,175.403,0,226.822,0,195.062,434.71,772.365,115.76,26.2582,804.795,88.9564,6.18292,23.4045,72.4652,0,602.548,925.854,177.81,785.768,959.505,200.097,296.181,421.943,455.473,328.994,1130.35,44.2595,506.145,154.949,5.94334,89.8658,1083.87,196.531,389.845,1026.49,204.589,548.489,149.868,362.452,0,120.231,460.857,537.523,0,683.982,48.2874,8.00882,395.666,0,375.11,570.615,353.149,1796.99,1291.96,114.816,599.705,0,337.832,244.034,59.8065,194.224,297.074,241.492,514.374,587.478,0,0,277.858,0,3.62841,166.438
6531_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422801,0,0,0,0
55244_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776071
93650_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518_2,0.201756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334175,0,0,0,0,0,0,0,0,0,0,0.160605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247324,0,0,0,0,0,0
5226_2,0,0,27.3978,0,0,0,0,0,0,0,0,0,0,8.66458,0,0,0,7.21305,0.41485,0,0,0,0,0,44.3249,59.9244,0,0,1.58081,598.815,0,0,5.57145,0,0,10.6418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8031,0,169.819,71.487,0,19.4959,0,0,0,0,0,1.23088,0,0,8.27219,0,6.09123,2.11749,46.8995,0,77.7389,0,0,0,0,0.848971,0,201.922,79.8304,0,26.5227,19.4089,0,0,0,22.9424,31.8934,0,0,0,151.726,10.5276,0,15.9087,0,0,299.468,0,0,0,0,0,0,0
10026_2,0,0,2.26835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78794,0,0,0,0,0,0,0,0,1.76598,0,0,0,0,0,0,0.0914358,2.1398,0,0,0,0,0,0,6.75375,0.552264,0,14.5653,19.3009,0,10.978,0,0,0,0,0,0,0,0,12.6128,0,40.0483,0,0,0,0,14.677,0,0,4.56153,0,0,0,0,0,20.916,0,0,0,0,0,0,0,0,0,0,87.4538,2.38481,0,0,528.032,0,0,1.02502,0,0,0,0,0.595138,0,0,0,0,0,0,328.319,0,0
113451_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223_2,84.7251,28.4364,0,0,1.70635,0,67.648,0,122.344,0,0,13.4811,0,0,0,0,0,0,0,0,0,0,0,27.3624,0,0,0,5.56637,0,0,24.2319,0,0,3.91434,2.16573,0.589004,0,0,0,2.58568,1.66938,0,15.3362,0,0,0,210.442,0,2.35607,0,0,0,4.68481,8.42449,0,0,0,0,1.9772,4.68854,0,0,0,0,162.828,50.9476,0,0.683671,0,536.597,0,8.95293,0,6.14702,0,527.673,1.17829,0.568402,23.6575,141.638,0,0.40681,0,0,22.847,0,0,13.5306,478.618,0,10.0392,0,0,206.21,0,0.544301,0,17.2988,10.7994,0,0,0,5.15146,0,6.56305,0
481_2,110.542,97.7724,172.043,133.335,722.678,345.908,165.178,3022.03,1538.99,643.846,488.982,745.83,565.317,391.322,322.75,824.25,898.285,939.333,283.266,699.954,1429.77,358.371,284.75,1070.68,844.44,403.333,766.668,155.991,434.257,168.375,225.171,705.505,376.688,123.027,15.5012,184.556,0,47.3539,358.975,0,571.833,10.3884,125.133,35.9304,144.349,59.5634,33.8799,0,80.0555,1.09036,174.432,62.2709,4.97739,108.321,74.9062,141.397,75.4899,561.452,23.8952,106.112,447.334,314.672,4.16586,83.6516,7.32835,35.7288,0,388.798,42.1404,176.717,81.3673,29.1898,62.1958,30.2216,0,18.0123,68.3959,231.686,142.748,32.2127,172.909,52.7424,26.2702,218.024,54.9249,119.033,19.4642,17.7783,52.0007,0,106.287,275.774,153.412,227.133,5.95863,18.0134,21.5585,48.8869,560.589,313.826,214.45,446.074,0.112427,18.4266,269.951,2601.52
29922_2,214.098,1394.06,1914.11,669.973,327.276,1157.8,192.736,5938.31,1259.62,1285.77,903.229,1334.79,497.199,1497.12,1440.67,5501.85,2439.53,1590.03,2905.09,681.824,8937.89,1876.22,823.038,9776.72,2239.77,668.913,387.723,117.612,183.868,162.126,246.975,523.956,1457.96,60.0389,38.0167,138.065,0,367.737,1233.87,0,2045.2,41.5306,241.096,349.608,479.575,14.2115,229.719,0,356.204,1.84935,625.978,59.3638,0,126.877,207.274,774.873,261.246,721.574,211.467,651.117,1693.03,23.8591,14.3175,387.718,0,9.75023,0,1688.48,125.648,193.377,792.865,13.1156,262.269,58.6529,0,116.775,20.8102,276.124,207.688,256.976,151.74,190.287,251.238,0,140.853,608.758,704.876,54.3538,470.231,64.0876,203.092,5389.42,185.081,642.013,58.7616,10.2437,19.8343,448.481,678.314,184.737,448.889,757.64,0,99.4994,438.331,741.779
25874_2,451.786,0,257.674,0,21.1475,581.691,0,726.071,0,32.1486,4.6234,0,403.604,146.613,79.3312,918.091,240.862,67.0204,296.783,0,0,0,0,879.363,186.062,0,15.4166,185.433,0,0,0,0,285.075,140.013,27.585,297.369,649.287,626.144,353.491,0,3328.1,0,89.4173,149.665,23.933,262.76,177.29,0,202.667,134.85,0,565.048,756.555,377.656,130.348,0,145.295,969.511,153.766,147.939,0,0,608.51,178.991,349.139,0.803653,299.723,0,0,177.418,9.96251,68.5162,118.013,82.2321,0,92.6386,106.264,35.1225,0,289.692,75.6822,48.4566,46.6856,0,9.11181,30.741,0,410.81,88.9858,0,178.78,841.452,5.15658,38.6256,2.73343,178.914,101.379,89.7152,514.941,0,195.289,123.449,173.36,0,0,0
7371_2,79.8534,2.3138,0,0,13.0584,0,0,0,0,4.22059,0,0,2.29225,0,0,43.448,0,0,0,127.334,14.9273,0.26297,0,0,0,0,0,0,0,120.739,0,0,0,0,4.48739,0,0,35.024,0,0,0,0,41.5415,1.45875,118.692,0,0,0,0,0,0,0,0,0,0,0,0,52.6919,21.6217,15.0081,0,0,0,51.2488,0,0,0,0,0,0,0,117.389,152.254,113.303,0,11.608,0,172.063,0,0,603.963,0,126.11,0,104.904,88.3062,0,44.3164,21.346,33.7021,600.083,0,0,84.0926,404.99,156.361,0,227.105,0,3.343,0,0,117.253,0,0,0.965245
4259_2,0,0,7.33956,15.3193,53.3619,31.0812,4.70046,933.541,670.935,1321.51,223.912,74.6965,213.681,0,0,164.733,298.299,0,305.97,1376.88,0,304.817,50.6011,123.738,18.8459,471.749,3.49335,59.3961,69.9663,9.43495,606.505,2622.35,0,0,161.919,431.356,990.725,69.627,507.123,423.137,0,0.604823,81.6483,339.095,20.6358,0,54.6424,30.9087,179.987,0,392.058,24.7679,0,88.2842,337.799,167.552,0,84.6232,0,15.4525,0,0,250.724,0,0,110.583,17.9905,28.4573,17.2954,235.419,1336.87,173.312,341.677,0,0,202.106,27.5237,63.8167,0,0,284.582,171.467,177.404,0,47.7312,667.565,0,308.7,899.133,10.8103,140.079,0,0,53.72,59.1701,129.165,287.071,218.865,557.625,32.2987,1154.41,0.702796,100.506,0,0,0
55811_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498_2,0,0,0,620.328,0,0,83.3737,0,0,499.325,0,0,0,0,0,0,0,0,0,0,0,38.4774,0,0,0,0,0,0,0,0,0,0,74.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.632,0,0,0,0,0,0,0,0,0,0,0,0,310.855,0,0,0,30.6672,0,0,0,0,0,0,0,33.9977,0,0,0,0,250.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.7,0,0,0,0,0,2.81316,0,0,0,0
6391_2,0,0,106.63,0,0,0,0,1.55467,1.38076,0,0,0,0,0,26.4711,8.90101,0,0,0,51.2728,0,0,0,1.06608,0,31.0244,0,0,0,79.9213,0,415.825,23.8036,0,177.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9099,0,0,0,0,0,0,0,0,16.8268,0,0,0,0,6.2216,0,0,54.3111,0,0,12.803,0,65.2386,0,0,0,0,0,0,0,0,0,115.639,0,95.115,2.10023,0,0,0,0,0,0,4.16534,0,109.303,0,0,0,0,122.723,0,0,0
93183_2,0.124374,0,0,0,0,0,4.0292,0,0,0,0,0,0,0,0.21434,0,3.68965,0,3.69471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11823,15.0323,39.9626,0,0,0,12.1077,0,0,8.25762,0,0,0,0,0,0,0,0,0,0,7.09745,0,0,49.1365,0,4.84484,0,3.83394,0,0,10.5925,0,106.509,0,1.24287,1.67604,0,0,32.2449,10.7733,0,0,0,0,0,0,83.0479,3.966,0.244698,0,0,0,0,0,47.6789,0,0,29.5467,0,0,0.468811,0,0,0,0,0,0,0,0,0,0,0,0
9869_2,0.167356,0,0.688563,0.235466,0,0,0,0,22.5314,0,0,0,0,0,0,0,0,0,3.80602,0,0,0,77.3911,0,0,0,0,0,0,0,70.6436,0,11.4644,0,0,0,0,0,0,6.78048,0,0,2.26291,26.2272,0,0,0,0,31.0063,0,0,14.2721,0,30.0704,0,0,0,0,6.80079,0,0,0,0,0,35.3356,0,0,0,0,0,22.154,0,70.345,0,139.358,0,1.60523,5.21115,0,0,0,27.458,10.1687,185.274,0,0,68.6356,3.02757,0,0,11.0157,0,0,0,0,12.5376,5.84377,0,0.37087,34.7439,0,0,0.598995,0,11.2572,462.158
5298_2,142.752,0.38258,0,1.02848,0,0.524093,0,18.0186,0.478245,3.99018,0,0.207238,0,0,0,14.0668,12.9364,0,0,0.971537,0,61.7557,0,0,0,0.258828,0,0,0,1.26904,0,0.383004,0,0,0,3.85799,0,0,0,70.0491,0,0,0,0,25.576,0,0,0,28.169,0,0,17.9775,0,28.5978,0,0,0,0,9.03331,0,0,0,0,0.55672,3.34463,3.96866,20.2827,0,0,2.47827,2.72356,0,5.48876,0,0,0,0,0,0,0,4.90167,0,34.6407,0,3.32762,0,0,0,0,2.56913,0,242.7,0,0,5.99236,0,0,0,3.264,0,0,113.402,0,0,0,0
8394_2,0,0,0,0,0,3.59113,0,0,0,367.703,82.4613,0.141689,0,0,0,0,201.872,0,0,0,8.6885,0,0,0,10.4009,0,0,0,0,0,0,0,0.561691,9.78622,2.0376,48.0344,0,0,0,193.914,0,4.86976,0,0,0,0,0,0,0,454.565,0,19.9369,0,0,0,0,0,0,250.271,0,0,0,0,0,0,15.476,0,0,0,0.34924,73.2774,0,0,0,0,0,0,0,0,0.579382,3.26924,74.8953,10.4432,26.5096,3.26385,0,0,0,1.0958,0,0,0,502.686,99.1149,0,0,0,5.1965,0,0,0,0,0,0,20.7129,898.698
29956_2,0,410.625,0,0,0,12.5942,0,0,1.58485,14.5566,0,52.6638,0,0,1.53933,0,0,0,6.33162,2.63657,3.77087,0,213.708,0,0,0,102.138,50.6807,0,0,38.3711,0,0,6.28243,0,0,0,0,0,5.66926,0,0,11.6256,0,0,0,0,0,0,0,0,0,0,2.91101,210.539,0,0,0,8.16937,0,0,0,0,0,0,0,0,0,0,25.455,0,66.9857,0,0,0,0,0,2.02743,0,136.249,0,59.7279,1.37732,0,59.4179,0.828907,0,1.56381,2.61753,5.61823,0,0,18.8019,4.06828,0,5.73757,0,10.0066,0,38.1051,0,0,0,0,2.46003,0
57198_2,10.8679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000_2,35.4784,0,446.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.435,0,0,0,0,0,34.0227,0,0,0,10.6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89872_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5313_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
